companyid	industry	year	tariff	inputtariff	ln_tfp	fdi
2799	"2520"	1996	.428125	.1546578	.426266	.7418604
2799	"2520"	1997	.334375	.1236293	.5487109	.7418604
2799	"2520"	1998	.334375	.1252032	.6218957	.7418604
2799	"2520"	1999	.3671875	.1371433	.7618449	.7418604
2799	"2520"	2000	.35	.1335975	.8083824	.7418604
2799	"2520"	2001	.35	.1337666	.67172	.7418604
2800	"2694"	1993	.85	.0638905	-.0708341	.2142857
2800	"2694"	1994	.65	.0473853	-.2342389	.2214286
2800	"2694"	1995	.4333333	.0362789	-.0405479	.2285714
2800	"2694"	1996	.35	.0305998	.1324613	.2357143
2800	"2694"	1997	.3	.0236815	.2050453	.2357143
2800	"2694"	1998	.3	.0238171	.2716001	.2357143
2800	"2694"	1999	.3	.0262646	.2296541	.2357143
2800	"2694"	2000	.2833333	.025439	.1593768	.2357143
2800	"2694"	2001	.2833333	.0252101	.3297491	.2357143
2801	"1711"	1995	.4965625	.141361	.2636534	.0671593
2801	"1711"	1996	.4896458	.133181	.2434558	.087921
2801	"1711"	1997	.3869792	.0912778	.3501763	.087921
2801	"1711"	1998	.3867708	.0917234	.3645146	.087921
2801	"1711"	1999	.39	.0991868	.4994986	.087921
2801	"1711"	2000	.3136029	.0910482	.5488377	.087921
2801	"1711"	2001	.3117747	.091002	.3393343	.087921
2802	"1514"	1989	.9192308	.4788134	.1496602	0
2802	"1514"	1990	.9179487	.4281599	.0567322	0
2802	"1514"	1991	.7538461	.4156717	.1494108	0
2802	"1514"	1992	.5628205	.3051403	.1883523	0
2802	"1514"	1993	.7923077	.4177581	.1668487	.1006944
2802	"1514"	1994	.5923077	.3093226	.172984	.0805556
2802	"1514"	1995	.4403846	.2409104	.2543907	.0604167
2802	"1514"	1996	.3653846	.2131708	.2790445	.0402778
2802	"1514"	1997	.3019231	.172041	.4104817	.0402778
2803	"3210"	1990	.95	.361593	-.2193485	0
2803	"3210"	1991	1	.3793489	-.3927904	0
2803	"3210"	1992	.6384615	.2609148	-.2367373	0
2803	"3210"	1993	.85	.3506754	-.263228	1
2803	"3210"	1994	.65	.2500046	-.0660237	1
2803	"3210"	1995	.5	.1959593	-.1292075	1
2803	"3210"	1996	.3783217	.1641322	-.5820607	1
2803	"3210"	1997	.3088578	.1337184	-.8028819	1
2804	"2694"	1995	.4333333	.0362789	-.2956986	.2285714
2804	"2694"	1997	.3	.0236815	-.3997535	
2804	"2694"	1998	.3	.0238171	-.3393141	
2804	"2694"	1999	.3	.0262646	-.6220752	
2804	"2694"	2000	.2833333	.025439	.5851764	
2804	"2694"	2001	.2833333	.0252101	.2543898	
2805	"2610"	1992	.6409091	.2159742	-.1241346	0
2805	"2610"	1993	.85	.3014093	.0002316	.2111111
2805	"2610"	1994	.65	.2143665	.1345683	.2188889
2805	"2610"	1995	.4886364	.1640197	-.0770371	.2266667
2805	"2610"	1996	.4886364	.1311511	-.3434958	.2344444
2805	"2610"	1997	.3909091	.1060557	-.4976661	.2344444
2805	"2610"	1998	.3909091	.1084371	-.396558	.2344444
2805	"2610"	1999	.3931818	.1187696	-.3364337	.2344444
2805	"2610"	2000	.3454546	.1153826	-.2888248	.2344444
2805	"2610"	2001	.3448864	.1146305	-.2950465	.2344444
2806	"1711"	1993	.85	.237793	.1962107	.0256359
2806	"1711"	1994	.6475	.1815188	.2993698	.0463976
2806	"1711"	1995	.4965625	.141361	.2517731	.0671593
2806	"1711"	1996	.4896458	.133181	-.3200969	.087921
2806	"1711"	1997	.3869792	.0912778	-.0545013	.087921
2806	"1711"	1998	.3867708	.0917234	-.2052111	.087921
2806	"1711"	2001	.3117747	.091002	2.467538	.087921
2807	"2423"	2000	.3474638	.1221802	.1882671	
2807	"2423"	2001	.3474638	.1220277	.8047363	
2808	"1542"	1989	.66	.4933484	.132626	0
2808	"1542"	1990	.56	.4691646	.0759621	0
2808	"1542"	1991	.56	.4469219	.1095304	0
2808	"1542"	1992	.53	.2740781	.0028337	0
2808	"1542"	1993	.85	.3800324	-.0204061	0
2808	"1542"	1994	.65	.2920235	.0583696	0
2808	"1542"	1995	.5	.2231149	.0879194	0
2808	"1542"	1996	.22	.1900522	.1285788	0
2808	"1542"	1997	.18	.1571178	.0530668	0
2808	"1542"	1998	.34	.1557722	-.0016501	0
2808	"1542"	1999	.25	.1425959	.0456229	0
2808	"1542"	2000	.46	.1939559	-.1145208	0
2808	"1542"	2001	.46	.1993669	.1241204	0
2809	"3330"	1993	.85	.2522794	.1199646	0
2809	"3330"	1994	.65	.1825858	.4941724	0
2809	"3330"	1995	.5	.1487432	.6850746	0
2809	"3330"	1996	.5	.1249265	.5792951	0
2809	"3330"	1997	.3423077	.0974063	.4914091	0
2810	"1711"	1989	1.027625	.2658626	-5.17e-06	0
2810	"1711"	1990	.9764375	.248804	-.0500053	0
2810	"1711"	1991	1.029729	.2513515	.0262073	0
2810	"1711"	1992	.633903	.1723241	.1011194	0
2810	"1711"	1993	.85	.237793	.1264838	.0256359
2810	"1711"	1994	.6475	.1815188	.1349081	.0463976
2810	"1711"	1995	.4965625	.141361	.025371	.0671593
2810	"1711"	1996	.4896458	.133181	.0088809	.087921
2810	"1711"	1997	.3869792	.0912778	.1604035	.087921
2810	"1711"	1998	.3867708	.0917234	-.2655253	.087921
2810	"1711"	1999	.39	.0991868	-.0906162	.087921
2810	"1711"	2000	.3136029	.0910482	.08916	.087921
2811	"2520"	1994	.6453125	.2443269	.5082809	.4837209
2811	"2520"	1995	.4953125	.1866716	.6003165	.6127907
2811	"2520"	1996	.428125	.1546578	.4973739	.7418604
2811	"2520"	1997	.334375	.1236293	.4353665	.7418604
2811	"2520"	1998	.334375	.1252032	.4674345	.7418604
2811	"2520"	1999	.3671875	.1371433	.6153159	.7418604
2811	"2520"	2000	.35	.1335975	.6524447	.7418604
2811	"2520"	2001	.35	.1337666	.7448349	.7418604
2812	"1711"	1999	.39	.0991868	.3027677	
2812	"1711"	2000	.3136029	.0910482	.3371374	
2812	"1711"	2001	.3117747	.091002	.3101489	
2813	"3230"	1992	.65	.2548924	.4544207	0
2813	"3230"	1993	.85	.3406272	.4610538	.2625
2813	"3230"	1994	.65	.2417385	.4986446	.21
2813	"3230"	1995	.4645833	.1918514	.2435496	.1575
2813	"3230"	1996	.4513889	.1579396	.3459632	.105
2813	"3230"	1997	.3638889	.1291953	.4393683	.105
2813	"3230"	1998	.3680556	.1297519	.4489978	.105
2813	"3230"	1999	.3730159	.1433868	.5052676	.105
2813	"3230"	2000	.3352143	.1366197	.5913565	.105
2813	"3230"	2001	.3326389	.1345872	.5033069	.105
2814	"3210"	1994	.65	.2500046	.3257266	1
2814	"3210"	1995	.5	.1959593	.5213949	1
2814	"3210"	1996	.3783217	.1641322	.6144428	1
2814	"3210"	1997	.3088578	.1337184	.4712239	1
2814	"3210"	1998	.3060981	.1342182	.5640404	1
2814	"3210"	1999	.2037483	.1484053	.630632	1
2814	"3210"	2000	.1554175	.1411135	.641841	1
2815	"3210"	1993	.85	.3506754	.5129452	1
2815	"3210"	1994	.65	.2500046	.4571544	1
2815	"3210"	1995	.5	.1959593	.6001738	1
2815	"3210"	1996	.3783217	.1641322	.4702399	1
2815	"3210"	1997	.3088578	.1337184	.5257812	1
2815	"3210"	1998	.3060981	.1342182	.5660667	1
2815	"3210"	1999	.2037483	.1484053	.6078033	1
2815	"3210"	2000	.1554175	.1411135	.5881829	1
2815	"3210"	2001	.1353709	.1388524	.4628697	1
2816	"3120"	1997	.228718	.1207117	.5240758	
2816	"3120"	1998	.2210256	.1220183	.7014058	
2816	"3120"	1999	.2618803	.1348306	.5217538	
2816	"3120"	2000	.2556177	.1291355	.4249034	
2816	"3120"	2001	.2465579	.1275231	.4231515	
2817	"1729"	1996	.5	.1885975	.2416493	.0074074
2817	"1729"	1997	.4	.147309	.5339661	.0074074
2817	"1729"	1998	.4	.147806	-.120516	.0074074
2817	"1729"	1999	.4	.1539773	-.4107276	.0074074
2817	"1729"	2000	.319127	.1345145	-.1403749	.0074074
2818	"1514"	1997	.3019231	.172041	.1120313	
2818	"1514"	1998	.2903846	.1685166	.1522412	
2818	"1514"	1999	.2596154	.1577674	-.2044578	
2819	"2710"	1994	.4961353	.2106148	.1433786	.9160228
2819	"2710"	1995	.4814009	.1978073	.2307561	.9092393
2819	"2710"	1996	.2941063	.1310722	.2124234	.9024559
2819	"2710"	1997	.2879227	.1115952	.1097867	.9024559
2819	"2710"	1998	.2909662	.114358	.0962535	.9024559
2820	"1711"	1989	1.027625	.2658626	-.1198808	0
2820	"1711"	1990	.9764375	.248804	-.2162131	0
2820	"1711"	1991	1.029729	.2513515	-.0275362	0
2820	"1711"	1992	.633903	.1723241	-.070393	0
2820	"1711"	1993	.85	.237793	-.0168694	.0256359
2820	"1711"	1994	.6475	.1815188	.019485	.0463976
2820	"1711"	1995	.4965625	.141361	-.0123039	.0671593
2820	"1711"	1996	.4896458	.133181	-.0906001	.087921
2820	"1711"	1997	.3869792	.0912778	.0862894	.087921
2820	"1711"	1998	.3867708	.0917234	.1809046	.087921
2820	"1711"	1999	.39	.0991868	.2654881	.087921
2820	"1711"	2000	.3136029	.0910482	.3018747	.087921
2820	"1711"	2001	.3117747	.091002	.2984093	.087921
2821	"1422"	1990	.7	.0405902	.5522485	0
2821	"1422"	1991	.7	.0396424	.7893096	0
2821	"1422"	1996	.4	.0199548	.6245124	.6
2821	"1422"	1997	.25	.015396	.436022	.6
2821	"1422"	1998	.25	.0154696	.8839785	.6
2821	"1422"	2001	.25	.0165725	3.027351	.6
2822	"3430"	1991	.94125	.3227997	-.6205856	0
2822	"3430"	1992	.6375	.2326791	-.644973	0
2822	"3430"	1994	.6	.2065216	-.2686272	.8542857
2822	"3430"	1995	.44375	.1725966	-.0248495	.7657143
2822	"3430"	1996	.44375	.140289	-.0458737	.6771429
2822	"3430"	1997	.355	.1159269	-.0000167	.6771429
2822	"3430"	1998	.355	.1167479	.0618533	.6771429
2822	"3430"	1999	.37875	.1324771	.0856021	.6771429
2822	"3430"	2000	.34	.1265243	.0761764	.6771429
2822	"3430"	2001	.3275	.1257805	-.0114197	.6771429
2823	"1543"	1995	.5		.4892682	.16
2823	"1543"	1996	.4333333		-.36711	.2066667
2823	"1543"	1997	.35		-.4609045	.2066667
2823	"1543"	1998	.4		.1417654	.2066667
2823	"1543"	1999	.25		-.4710866	.2066667
2823	"1543"	2000	.35		-.5602451	.2066667
2823	"1543"	2001	.35		-.6495499	.2066667
2824	"2423"	1994	.65	.2320013	.1006879	1
2824	"2423"	1995	.5	.175625	.1838064	1
2824	"2423"	1996	.3971014	.1379501	.2057377	1
2824	"2423"	1997	.2978261	.105755	.210455	1
2824	"2423"	1998	.2978261	.1072172	.2135551	1
2824	"2423"	1999	.3474638	.1223409	.1914604	1
2824	"2423"	2000	.3474638	.1221802	.1935295	1
2824	"2423"	2001	.3474638	.1220277	.2280373	1
2825	"2430"	1989	1.5	.4392161	-.129032	0
2825	"2430"	1990	1	.3524995	-.1280435	0
2825	"2430"	1991	1.5	.3516125	-.1323296	0
2825	"2430"	1992	.65	.2734237	-.1276447	0
2825	"2430"	1993	.85	.3793703	-.1902388	1
2825	"2430"	1994	.65	.2685087	-.2205074	1
2825	"2430"	1996	.3	.1654468	-.2124983	1
2825	"2430"	1997	.29375	.1288358	-.3457705	1
2825	"2430"	1998	.3	.1302211	-.0627177	1
2825	"2430"	1999	.35	.1447995	-.1528391	1
2825	"2430"	2000	.2	.1388385	.3818769	1
2825	"2430"	2001	.2	.1383799	.2938843	1
2826	"3210"	1989	1	.4306053	-.2743948	0
2826	"3210"	1990	.95	.361593	.2591698	0
2826	"3210"	1991	1	.3793489	.1664419	0
2826	"3210"	1992	.6384615	.2609148	.1516781	0
2826	"3210"	1993	.85	.3506754	-.0418378	1
2826	"3210"	1994	.65	.2500046	.0731087	1
2826	"3210"	1995	.5	.1959593	.1805277	1
2826	"3210"	1996	.3783217	.1641322	.0668633	1
2826	"3210"	1997	.3088578	.1337184	-.0509702	1
2826	"3210"	1998	.3060981	.1342182	.1757829	1
2826	"3210"	1999	.2037483	.1484053	.2855903	1
2826	"3210"	2000	.1554175	.1411135	.2680687	1
2826	"3210"	2001	.1353709	.1388524	.0614953	1
2827	"3210"	1989	1	.4306053	.7008693	0
2827	"3210"	1990	.95	.361593	.5360397	0
2827	"3210"	1991	1	.3793489	.4716612	0
2827	"3210"	1992	.6384615	.2609148	.5305932	0
2827	"3210"	1993	.85	.3506754	.5708874	1
2827	"3210"	1994	.65	.2500046	.552212	1
2827	"3210"	1995	.5	.1959593	.5917346	1
2827	"3210"	1996	.3783217	.1641322	.7971684	1
2827	"3210"	1997	.3088578	.1337184	.6117399	1
2827	"3210"	1998	.3060981	.1342182	.4895121	1
2827	"3210"	1999	.2037483	.1484053	.5097066	1
2827	"3210"	2000	.1554175	.1411135	.5317112	1
2827	"3210"	2001	.1353709	.1388524	.5060414	1
2828	"1810"	1995	.5	.1819078	-.0600504	0
2828	"1810"	1996	.4972222	.166859	-.030172	0
2828	"1810"	1997	.3972222	.1295447	.0471044	0
2828	"1810"	1998	.3972222	.1308471	.0423964	0
2828	"1810"	2000	.35	.1221087	.2501704	0
2828	"1810"	2001	.35	.1220941	.2985609	0
2829	"1920"	1998	.4	.1299769	.0083479	
2829	"1920"	1999	.4	.1384881	.0677022	
2829	"1920"	2000	.35	.1293006	-.0667525	
2829	"1920"	2001	.35	.1294679	.0092668	
2830	"3520"	1991	.325	.3191471	.1773173	0
2830	"3520"	1992	.375	.2427145	.0349255	0
2830	"3520"	1993	.6625	.322271	.072189	.7272727
2830	"3520"	1994	.63125	.2318521	.0849404	.7418182
2830	"3520"	1995	.4375	.1928968	.2218913	.7563636
2830	"3520"	1996	.4375	.1497488	.401314	.7709091
2830	"3520"	1997	.3625	.1259122	.392926	.7709091
2830	"3520"	1998	.3625	.126247	.4466822	.7709091
2830	"3520"	1999	.3625	.1396868	.5348017	.7709091
2830	"3520"	2001	.325	.1335992	.1492804	.7709091
2831	"2692"	1994	.65	.2142149	.212101	.5337209
2831	"2692"	1995	.4833333	.153521	.2613148	.4627907
2831	"2692"	1996	.4666667	.1197621	.085253	.3918605
2831	"2692"	1997	.3777778	.0918826	.0459114	.3918605
2831	"2692"	1998	.3666667	.096832	.023441	.3918605
2831	"2692"	1999	.3611111	.1037314	-.1494202	.3918605
2831	"2692"	2000	.3277778	.1050515	-.0572731	.3918605
2832	"2423"	1999	.3474638	.1223409	.6214156	
2832	"2423"	2000	.3474638	.1221802	.5878553	
2832	"2423"	2001	.3474638	.1220277	.8396763	
2833	"2720"	1996	.2974051	.1369311	-.713207	.9399308
2833	"2720"	1997	.2860759	.1195282	-.5650789	.9399308
2833	"2720"	1998	.2910759	.1218471	-.2741615	.9399308
2833	"2720"	1999	.3332278	.1378234	-.3352835	.9399308
2833	"2720"	2000	.3313291	.1361787	-1.379354	.9399308
2834	"2922"	1989	2.043132	.4055249	.0900667	0
2834	"2922"	1990	2.018269	.3346803	.1867467	0
2834	"2922"	1991	2.039286	.3380762	.2239687	0
2834	"2922"	1992	.9208791	.2489408	.1301264	0
2834	"2922"	1993	.7221154	.3114785	.1792781	1
2834	"2922"	1994	.5884615	.2128415	.212891	.9
2834	"2922"	1995	.25	.1825635	.2237858	.8
2834	"2922"	1996	.25	.1344274	.1731406	.7
2834	"2922"	1997	.2	.1133231	.1797055	.7
2834	"2922"	1998	.2	.1148502	.0914013	.7
2834	"2922"	1999	.25	.1340913	.3910682	.7
2834	"2922"	2000	.25	.1303008	.3272883	.7
2834	"2922"	2001	.2475961	.1299222	.2520173	.7
2835	"1711"	1993	.85	.237793	-.13359	.0256359
2835	"1711"	1994	.6475	.1815188	-.1126757	.0463976
2835	"1711"	1995	.4965625	.141361	-.1757949	.0671593
2835	"1711"	1997	.3869792	.0912778	.0686512	
2835	"1711"	1998	.3867708	.0917234	.2329819	
2835	"1711"	1999	.39	.0991868	.287187	
2835	"1711"	2000	.3136029	.0910482	.2896796	
2835	"1711"	2001	.3117747	.091002	.3016466	
2836	"2720"	1994	.4917721	.221131	-.6972644	.9354172
2836	"2720"	1995	.4371835	.1901498	-.2655919	.937674
2836	"2720"	1996	.2974051	.1369311	-.2365015	.9399308
2836	"2720"	1997	.2860759	.1195282	-.2781419	.9399308
2836	"2720"	1998	.2910759	.1218471	-.3489684	.9399308
2836	"2720"	1999	.3332278	.1378234	-.4353895	.9399308
2837	"2423"	1997	.2978261	.105755	.1198062	
2837	"2423"	1998	.2978261	.1072172	-.0307057	
2837	"2423"	2000	.3474638	.1221802	.0011068	
2837	"2423"	2001	.3474638	.1220277	.1941648	
2838	"1549"	1994	.5385417	.1048441	.5044076	.3303714
2838	"1549"	1995	.4163194	.0844326	.4493764	.2540285
2838	"1549"	1996	.4065972	.0743482	.2620789	.1776857
2838	"1549"	1997	.3488802	.062432	.519468	.1776857
2838	"1549"	1998	.3458333	.0628569	.4850022	.1776857
2838	"1549"	1999	.2958333	.0657444	.1425261	.1776857
2838	"1549"	2000	.3517361	.0753271	-.016058	.1776857
2838	"1549"	2001	.436169	.1274908	-.9069569	.1776857
2839	"1410"	1995	.36875	.0364727	1.235789	.4
2839	"1410"	1996	.290625	.030837	.9233702	.6
2839	"1410"	1997	.2671875	.0259804	.8916317	.6
2839	"1410"	1998	.2671875	.0275628	.8191592	.6
2839	"1410"	1999	.2703125	.027254	.7624492	.6
2839	"1410"	2000	.2625	.0263453	.7849497	.6
2839	"1410"	2001	.2546875	.0261809	.7503639	.6
2840	"2520"	1992	.6484375	.2453397	-.2138632	0
2840	"2520"	1993	.85	.3304291	-.2573802	.3546512
2840	"2520"	1994	.6453125	.2443269	.2109395	.4837209
2840	"2520"	1995	.4953125	.1866716	.2895721	.6127907
2840	"2520"	1996	.428125	.1546578	-.0010172	.7418604
2840	"2520"	1997	.334375	.1236293	-.151364	.7418604
2840	"2520"	1998	.334375	.1252032	-.1637028	.7418604
2840	"2520"	1999	.3671875	.1371433	-.0709878	.7418604
2840	"2520"	2000	.35	.1335975	-.0988086	.7418604
2840	"2520"	2001	.35	.1337666	-.2406932	.7418604
2841	"2430"	1993	.85	.3793703	.1485459	1
2841	"2430"	1994	.65	.2685087	.3103309	1
2841	"2430"	1995	.5	.2053844	.1396325	1
2841	"2430"	1996	.3	.1654468	-.0084969	1
2841	"2430"	1997	.29375	.1288358	-.157228	1
2841	"2430"	1998	.3	.1302211	-.0583928	1
2841	"2430"	1999	.35	.1447995	.0495957	1
2841	"2430"	2000	.2	.1388385	-.0205643	1
2841	"2430"	2001	.2	.1383799	-.0785028	1
2842	"1711"	1999	.39	.0991868	.1468735	
2842	"1711"	2000	.3136029	.0910482	.107962	
2842	"1711"	2001	.3117747	.091002	.0897747	
2843	"2695"	1994	.65	.1987314	.4299762	0
2843	"2695"	1995	.5	.1485355	.4943611	0
2843	"2695"	1996	.5	.118397	.6173857	0
2843	"2695"	1997	.4	.0901199	.5975298	0
2843	"2695"	1998	.4	.0934506	.518037	0
2843	"2695"	1999	.4	.1012717	.5178377	0
2843	"2695"	2000	.35	.1001392	.6245391	0
2844	"2423"	1997	.2978261	.105755	.0213057	
2844	"2423"	1998	.2978261	.1072172	.0771805	
2844	"2423"	1999	.3474638	.1223409	.1851591	
2844	"2423"	2000	.3474638	.1221802	.2167749	
2845	"2731"	1999	.3393401	.1517126	.2039165	
2845	"2731"	2000	.3393401	.1515179	.2894498	
2845	"2731"	2001	.3393401	.1508612	.3848902	
2846	"3210"	1999	.2037483	.1484053	-.3070751	
2846	"3210"	2000	.1554175	.1411135	.6324198	
2846	"3210"	2001	.1353709	.1388524	.4527515	
2847	"1711"	1994	.6475	.1815188	.0234136	.0463976
2847	"1711"	1995	.4965625	.141361	-.0134855	.0671593
2847	"1711"	1996	.4896458	.133181	-.0839504	.087921
2847	"1711"	1997	.3869792	.0912778	.0666311	.087921
2847	"1711"	1998	.3867708	.0917234	.2007096	.087921
2847	"1711"	1999	.39	.0991868	.2502403	.087921
2847	"1711"	2000	.3136029	.0910482	.3857929	.087921
2847	"1711"	2001	.3117747	.091002	.4147636	.087921
2848	"1711"	1997	.3869792	.0912778	.3463001	
2848	"1711"	1998	.3867708	.0917234	.0285676	
2848	"1711"	1999	.39	.0991868	.0767774	
2848	"1711"	2000	.3136029	.0910482	.401875	
2849	"1549"	1999	.2958333	.0657444	-.6219424	
2849	"1549"	2000	.3517361	.0753271	-.7054834	
2849	"1549"	2001	.436169	.1274908	-.6866512	
2850	"1730"	1995	.5	.2204624	-.0351054	0
2850	"1730"	1996	.5	.2125684	-.1795961	0
2850	"1730"	1997	.4	.1649359	-.1683722	0
2850	"1730"	1998	.4	.1651218	.2093872	0
2850	"1730"	1999	.4	.1683952	.3625151	0
2850	"1730"	2000	.3492695	.1388421	-.0472693	0
2850	"1730"	2001	.3492695	.1382498	.0823778	0
2851	"1711"	1995	.4965625	.141361	-.0301216	.0671593
2851	"1711"	1996	.4896458	.133181	-.0310162	.087921
2851	"1711"	1997	.3869792	.0912778	.142661	.087921
2851	"1711"	1998	.3867708	.0917234	.2184482	.087921
2851	"1711"	1999	.39	.0991868	.296507	.087921
2851	"1711"	2000	.3136029	.0910482	.3224137	.087921
2851	"1711"	2001	.3117747	.091002	.3553938	.087921
2852	"1514"	1994	.5923077	.3093226	-.1749728	.0805556
2852	"1514"	1995	.4403846	.2409104	.0752351	.0604167
2852	"1514"	1996	.3653846	.2131708	.2341669	.0402778
2852	"1514"	1997	.3019231	.172041	.4365202	.0402778
2852	"1514"	1998	.2903846	.1685166	.3692928	.0402778
2852	"1514"	1999	.2596154	.1577674	.279372	.0402778
2852	"1514"	2000	.3384615	.1883267	.3966694	.0402778
2853	"1549"	2000	.3517361	.0753271	1.117865	
2853	"1549"	2001	.436169	.1274908	1.105585	
2854	"0112"	1995	.1476191	.0304191	-.183342	
2854	"0112"	1996	.1476191	.0267207	-.2792543	
2854	"0112"	1997	.1	.0210776	-.3102021	
2854	"0112"	1998	.1	.0210505	-.7881652	
2854	"0112"	1999	.1071429	.0219166	-.9980972	
2854	"0112"	2000	.1904762	.0248831	-.8680442	
2854	"0112"	2001	.1904762	.0261129	-.6625216	
2855	"2411"	1999	.3383394	.1308288	.1086872	
2855	"2411"	2000	.3389689	.1394944	.0241605	
2855	"2411"	2001	.3399159	.1366441	.0520027	
2856	"1542"	1989	.66	.4933484	.7452816	0
2856	"1542"	1990	.56	.4691646	.5543529	0
2856	"1542"	1991	.56	.4469219	.2018534	0
2856	"1542"	1992	.53	.2740781	.0827332	0
2856	"1542"	1995	.5	.2231149	.1421515	0
2856	"1542"	1996	.22	.1900522	.1114326	0
2856	"1542"	1997	.18	.1571178	.0641557	0
2856	"1542"	1998	.34	.1557722	-.0070335	0
2856	"1542"	1999	.25	.1425959	-.0955295	0
2856	"1542"	2000	.46	.1939559	-.1236992	0
2856	"1542"	2001	.46	.1993669	.0327493	0
2857	"2101"	1994	.6	.2675596	.1259053	1
2857	"2101"	1995	.4538462	.2109332	.405892	1
2857	"2101"	1996	.1307692	.1572981	.2456357	1
2857	"2101"	1997	.1048077	.1198077	.1570563	1
2857	"2101"	1998	.1769231	.1231583	.177633	1
2857	"2101"	1999	.1961538	.1386497	-.1701487	1
2857	"2101"	2000	.1961538	.142518	-.1537931	1
2857	"2101"	2001	.1961538	.1419164	-.1069523	1
2858	"1514"	1995	.4403846	.2409104	-.2108343	.0604167
2858	"1514"	1996	.3653846	.2131708	-.0725904	.0402778
2858	"1514"	1997	.3019231	.172041	-.1295649	.0402778
2858	"1514"	1998	.2903846	.1685166	-.2458784	.0402778
2858	"1514"	1999	.2596154	.1577674	-.1838566	.0402778
2859	"2422"	1994	.65	.3084505	.2906678	.2
2859	"2422"	1995	.5	.2391471	.4013467	.4
2859	"2422"	1996	.4105263	.2035015	.4064715	.6
2859	"2422"	1997	.3111842	.1606935	.2528087	.6
2859	"2422"	1998	.3111842	.1574857	.1402387	.6
2859	"2422"	1999	.350329	.159373	.206079	.6
2859	"2422"	2000	.35	.1768963	.196427	.6
2859	"2422"	2001	.35	.1764598	.2343552	.6
2860	"1711"	1996	.4896458	.133181	-.1095395	.087921
2860	"1711"	1997	.3869792	.0912778	.2076322	.087921
2860	"1711"	1998	.3867708	.0917234	.2604662	.087921
2860	"1711"	1999	.39	.0991868	.3560898	.087921
2860	"1711"	2000	.3136029	.0910482	.3874895	.087921
2860	"1711"	2001	.3117747	.091002	.3143761	.087921
2861	"2430"	1995	.5	.2053844	.14469	1
2861	"2430"	1996	.3	.1654468	.111298	1
2861	"2430"	1997	.29375	.1288358	.1236649	1
2861	"2430"	1998	.3	.1302211	.0573816	1
2861	"2430"	1999	.35	.1447995	.1102011	1
2861	"2430"	2000	.2	.1388385	.1810811	1
2861	"2430"	2001	.2	.1383799	.21238	1
2862	"2812"	1995	.4592593	.2212163	.0263809	.6788732
2862	"2812"	1996	.3148148	.1501511	.0832232	.7859155
2862	"2812"	1997	.3	.1318393	.0371135	.7859155
2862	"2812"	1998	.3018518	.1342796	-.0416542	.7859155
2862	"2812"	1999	.3425926	.1544347	.2097865	.7859155
2862	"2812"	2000	.3351852	.1526417	.2618872	.7859155
2862	"2812"	2001	.3351852	.1523575	.1549188	.7859155
2863	"1920"	1992	.65	.2390075	.0556455	0
2863	"1920"	1993	.85	.3229747	.0385609	0
2863	"1920"	1994	.65	.2399359	.06503	0
2863	"1920"	1995	.5	.1824529	.0988616	0
2863	"1920"	1996	.5	.1629154	.1193993	0
2863	"1920"	1997	.4	.1278923	.1316252	0
2863	"1920"	1998	.4	.1299769	.0920684	0
2863	"1920"	1999	.4	.1384881	.1979639	0
2863	"1920"	2000	.35	.1293006	.0178087	0
2863	"1920"	2001	.35	.1294679	.1265105	0
2864	"2430"	1998	.3	.1302211	-.1695898	
2864	"2430"	2000	.2	.1388385	.0758395	
2864	"2430"	2001	.2	.1383799	.0306608	
2865	"1711"	1989	1.027625	.2658626	-.0427821	0
2865	"1711"	1990	.9764375	.248804	.0015815	0
2865	"1711"	1991	1.029729	.2513515	-.0537148	0
2865	"1711"	1992	.633903	.1723241	-.1055982	0
2865	"1711"	1993	.85	.237793	-.0423331	.0256359
2865	"1711"	1994	.6475	.1815188	-.0272981	.0463976
2865	"1711"	1995	.4965625	.141361	-.0459153	.0671593
2865	"1711"	1998	.3867708	.0917234	-.1858974	
2865	"1711"	1999	.39	.0991868	-.2154674	
2865	"1711"	2000	.3136029	.0910482	.0782621	
2865	"1711"	2001	.3117747	.091002	.0018448	
2866	"2423"	1995	.5	.175625	.1316993	1
2866	"2423"	1996	.3971014	.1379501	.1704448	1
2866	"2423"	1997	.2978261	.105755	.2903909	1
2866	"2423"	1998	.2978261	.1072172	.3673094	1
2867	"1514"	1996	.3653846	.2131708	.3255845	.0402778
2867	"1514"	1997	.3019231	.172041	.0813298	.0402778
2867	"1514"	1998	.2903846	.1685166	.1493305	.0402778
2867	"1514"	1999	.2596154	.1577674	.1509612	.0402778
2867	"1514"	2001	.3076923	.1896266	.0306851	.0402778
2868	"3150"	1994	.65	.2308451	-.1378606	.6952381
2868	"3150"	1995	.5	.1847963	-.0953162	.7714286
2868	"3150"	1996	.5	.1559524	-.1245224	.8476191
2868	"3150"	1997	.4	.1279896	.0315334	.8476191
2868	"3150"	1998	.4	.128868	.1183627	.8476191
2868	"3150"	1999	.4	.1428836	.2344501	.8476191
2868	"3150"	2000	.35	.1344209	.2182884	.8476191
2868	"3150"	2001	.35	.1331726	.0898624	.8476191
2869	"1514"	1994	.5923077	.3093226	-.2134006	.0805556
2869	"1514"	1995	.4403846	.2409104	-.1795152	.0604167
2869	"1514"	1996	.3653846	.2131708	-.0846251	.0402778
