year	iso	hs2	description	xusa	dtariff_zaf
2023	"MAR"	9	"Coffee, tea, mate and spices"	6026075.3	.1295705
2023	"MAR"	10	"Cereals"	3760.971	.148613
2023	"MAR"	11	"Products of the milling industry; malt, starches, inulin, wheat gluten"	130278.59	.2906313
2023	"MAR"	12	"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"	4174342	.1585621
2023	"MAR"	13	"Lac; gums, resins and other vegetable saps and extracts"	9245556.5	-.003356
2023	"MAR"	15	"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes"	15272863	.2665942
2023	"MAR"	17	"Sugars and sugar confectionery"	4111253.1	.1052064
2023	"MAR"	18	"Cocoa and cocoa preparations"	11190.724	.1285696
2023	"MAR"	19	"Preparations of cereals, flour, starch or milk; pastrycooks' products"	1576810.6	.1462482
2023	"MAR"	20	"Preparations of vegetables, fruit, nuts or other parts of plants"	26053621	.031764
2023	"MAR"	21	"Miscellaneous edible preparations"	6538857.2	.0135984
2023	"MAR"	22	"Beverages, spirits and vinegar"	272783.69	.0710093
2023	"MAR"	23	"Food industries, residues and wastes thereof; prepared animal fodder"	1.579	.2773979
2023	"MAR"	24	"Tobacco and manufactured tobacco substitutes"	0	.3328495
2023	"MAR"	25	"Salt; sulphur; earths, stone; plastering materials, lime and cement"	41917705	.0193265
2023	"MAR"	26	"Ores, slag and ash"	25146.902	.0024819
2023	"MAR"	27	"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"	.987	.0105379
2023	"MAR"	28	"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes"	15548824	.0151988
2023	"MAR"	29	"Organic chemicals"	0	.0660566
2023	"MAR"	30	"Pharmaceutical products"	32.473	.1072435
2023	"MAR"	31	"Fertilizers"	2.810e+08	.0853198
2023	"MAR"	32	"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks"	947.982	.0814083
2023	"MAR"	33	"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"	7736099.2	.1874122
2023	"MAR"	34	"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, 'dental waxes' and dental preparations with a basis of plaster"	203558.11	.2777111
2023	"MAR"	35	"Albuminoidal substances; modified starches; glues; enzymes"	0	.2923339
2023	"MAR"	36	"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations"	0	.1898864
2023	"MAR"	38	"Chemical products n.e.c."	177020.48	.0995381
2023	"MAR"	39	"Plastics and articles thereof"	10828746	.0919287
2023	"MAR"	40	"Rubber and articles thereof"	2499759	.0523088
2023	"MAR"	41	"Raw hides and skins (other than furskins) and leather"	6804.964	.0238002
2023	"MAR"	42	"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"	3081360.4	.0501756
2023	"MAR"	43	"Furskins and artificial fur; manufactures thereof"	27694.026	.1911124
2023	"MAR"	44	"Wood and articles of wood; wood charcoal"	1112833.6	.0198267
2023	"MAR"	47	"Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard"	0	.1695981
2023	"MAR"	48	"Paper and paperboard; articles of paper pulp, of paper or paperboard"	51999.573	.1752228
2023	"MAR"	49	"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans"	1090407.3	.120267
2023	"MAR"	51	"Wool, fine or coarse animal hair; horsehair yarn and woven fabric"	3936.092	.2776226
2023	"MAR"	52	"Cotton"	46279.77	.111696
2023	"MAR"	53	"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn"	1250.762	.2944262
2023	"MAR"	54	"Man-made filaments"	75222.573	.2960315
2023	"MAR"	55	"Man-made staple fibres"	2069.008	.1434913
2023	"MAR"	56	"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"	40574.427	.2516485
2023	"MAR"	57	"Carpets and other textile floor coverings"	10060443	.238394
2023	"MAR"	58	"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery"	84432.431	.2593389
2023	"MAR"	59	"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use"	92.386	.2905252
2023	"MAR"	61	"Apparel and clothing accessories; knitted or crocheted"	11548087	.2028747
2023	"MAR"	62	"Apparel and clothing accessories; not knitted or crocheted"	25382877	.2670021
2023	"MAR"	63	"Textiles, made up articles; sets; worn clothing and worn textile articles; rags"	2432388.4	.1989086
2023	"MAR"	64	"Footwear; gaiters and the like; parts of such articles"	8363443.5	.0004978
2023	"MAR"	65	"Headgear and parts thereof"	27754.179	.2247009
2023	"MAR"	66	"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof"	1016.639	.3240977
2023	"MAR"	67	"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair"	0	.287054
2023	"MAR"	68	"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof"	7875472.6	.1879873
2023	"MAR"	69	"Ceramic products"	22184670	.2053897
2023	"MAR"	70	"Glass and glassware"	14366471	-.0078086
2023	"MAR"	71	"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin"	266562.97	.0000545
2023	"MAR"	72	"Iron and steel"	0	-.0085765
2023	"MAR"	73	"Iron or steel articles"	898517.06	.3128074
2023	"MAR"	74	"Copper and articles thereof"	254037.96	-.0005598
2023	"MAR"	75	"Nickel and articles thereof"	0	0
2023	"MAR"	76	"Aluminium and articles thereof"	1040687.6	.3316131
2023	"MAR"	81	"Metals; n.e.c., cermets and articles thereof"	6811399.6	-.0359292
2023	"MAR"	82	"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal"	3460.914	.2275527
2023	"MAR"	83	"Metal; miscellaneous products of base metal"	402210.57	.196492
2023	"MAR"	84	"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"	27297081	.2623709
2023	"MAR"	85	"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"	2.670e+08	.1946234
2023	"MAR"	86	"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds"	0	.4039189
2023	"MAR"	87	"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"	1.660e+08	.051481
2023	"MAR"	88	"Aircraft, spacecraft and parts thereof"	50392644	.2847588
2023	"MAR"	89	"Ships, boats and floating structures"	0	-.0000545
2023	"MAR"	90	"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"	202497.59	.2389151
2023	"MAR"	91	"Clocks and watches and parts thereof"	0	-.066625
2023	"MAR"	92	"Musical instruments; parts and accessories of such articles"	46082.157	.3183485
2023	"MAR"	93	"Arms and ammunition; parts and accessories thereof"	0	.286335
2023	"MAR"	94	"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings"	6474562.5	.2306681
2023	"MAR"	95	"Toys, games and sports requisites; parts and accessories thereof"	962238.59	.1546664
2023	"MAR"	96	"Miscellaneous manufactured articles"	139937.74	.2930574
2023	"MAR"	97	"Works of art; collectors' pieces and antiques"	2840341.3	.0266496
2023	"MDA"	1	"Animals; live"	0	.2998794
2023	"MDA"	3	"Fish and crustaceans, molluscs and other aquatic invertebrates"	0	.2695801
2023	"MDA"	5	"Animal originated products; not elsewhere specified or included"	0	.211838
2023	"MDA"	6	"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage"	0	.0463006
2023	"MDA"	7	"Vegetables and certain roots and tubers; edible"	10152	.3815568
2023	"MDA"	8	"Fruit and nuts, edible; peel of citrus fruit or melons"	241652	.008914
2023	"MDA"	9	"Coffee, tea, mate and spices"	459	.1295705
2023	"MDA"	10	"Cereals"	0	.148613
2023	"MDA"	11	"Products of the milling industry; malt, starches, inulin, wheat gluten"	149586	.2906313
2023	"MDA"	12	"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"	2074	.1585621
2023	"MDA"	13	"Lac; gums, resins and other vegetable saps and extracts"	0	-.003356
2023	"MDA"	15	"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes"	0	.2665942
2023	"MDA"	17	"Sugars and sugar confectionery"	430121	.1052064
2023	"MDA"	18	"Cocoa and cocoa preparations"	207934	.1285696
2023	"MDA"	19	"Preparations of cereals, flour, starch or milk; pastrycooks' products"	1648091	.1462482
2023	"MDA"	20	"Preparations of vegetables, fruit, nuts or other parts of plants"	25951238	.031764
2023	"MDA"	21	"Miscellaneous edible preparations"	122365	.0135984
2023	"MDA"	22	"Beverages, spirits and vinegar"	11278416	.0710093
2023	"MDA"	23	"Food industries, residues and wastes thereof; prepared animal fodder"	0	.2773979
2023	"MDA"	24	"Tobacco and manufactured tobacco substitutes"	0	.3328495
2023	"MDA"	25	"Salt; sulphur; earths, stone; plastering materials, lime and cement"	894	.0193265
2023	"MDA"	26	"Ores, slag and ash"	0	.0024819
2023	"MDA"	27	"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"	1737	.0105379
2023	"MDA"	28	"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes"	5671	.0151988
2023	"MDA"	29	"Organic chemicals"	3648000	.0660566
2023	"MDA"	30	"Pharmaceutical products"	305998	.1072435
2023	"MDA"	31	"Fertilizers"	0	.0853198
2023	"MDA"	32	"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks"	0	.0814083
2023	"MDA"	33	"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"	15456	.1874122
2023	"MDA"	34	"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, 'dental waxes' and dental preparations with a basis of plaster"	18	.2777111
2023	"MDA"	35	"Albuminoidal substances; modified starches; glues; enzymes"	0	.2923339
2023	"MDA"	36	"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations"	0	.1898864
2023	"MDA"	38	"Chemical products n.e.c."	0	.0995381
2023	"MDA"	39	"Plastics and articles thereof"	10854025	.0919287
2023	"MDA"	40	"Rubber and articles thereof"	250	.0523088
2023	"MDA"	41	"Raw hides and skins (other than furskins) and leather"	0	.0238002
2023	"MDA"	42	"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"	5444	.0501756
2023	"MDA"	43	"Furskins and artificial fur; manufactures thereof"	43200	.1911124
2023	"MDA"	44	"Wood and articles of wood; wood charcoal"	531820	.0198267
2023	"MDA"	47	"Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard"	0	.1695981
2023	"MDA"	48	"Paper and paperboard; articles of paper pulp, of paper or paperboard"	11550	.1752228
2023	"MDA"	49	"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans"	17239	.120267
2023	"MDA"	51	"Wool, fine or coarse animal hair; horsehair yarn and woven fabric"	0	.2776226
2023	"MDA"	52	"Cotton"	9584	.111696
2023	"MDA"	53	"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn"	0	.2944262
2023	"MDA"	54	"Man-made filaments"	0	.2960315
2023	"MDA"	55	"Man-made staple fibres"	0	.1434913
2023	"MDA"	56	"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"	0	.2516485
2023	"MDA"	57	"Carpets and other textile floor coverings"	221393	.238394
2023	"MDA"	58	"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery"	0	.2593389
2023	"MDA"	59	"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use"	0	.2905252
2023	"MDA"	61	"Apparel and clothing accessories; knitted or crocheted"	307175	.2028747
2023	"MDA"	62	"Apparel and clothing accessories; not knitted or crocheted"	2111260	.2670021
2023	"MDA"	63	"Textiles, made up articles; sets; worn clothing and worn textile articles; rags"	252460	.1989086
2023	"MDA"	64	"Footwear; gaiters and the like; parts of such articles"	187446	.0004978
2023	"MDA"	65	"Headgear and parts thereof"	20000	.2247009
2023	"MDA"	66	"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof"	0	.3240977
2023	"MDA"	67	"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair"	0	.287054
2023	"MDA"	68	"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof"	3	.1879873
2023	"MDA"	69	"Ceramic products"	0	.2053897
2023	"MDA"	70	"Glass and glassware"	102684	-.0078086
2023	"MDA"	71	"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin"	52677	.0000545
2023	"MDA"	72	"Iron and steel"	39	-.0085765
2023	"MDA"	73	"Iron or steel articles"	398449	.3128074
2023	"MDA"	74	"Copper and articles thereof"	0	-.0005598
2023	"MDA"	75	"Nickel and articles thereof"	0	0
2023	"MDA"	76	"Aluminium and articles thereof"	100883	.3316131
2023	"MDA"	81	"Metals; n.e.c., cermets and articles thereof"	0	-.0359292
2023	"MDA"	82	"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal"	20365	.2275527
2023	"MDA"	83	"Metal; miscellaneous products of base metal"	13733	.196492
2023	"MDA"	84	"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"	783636	.2623709
2023	"MDA"	85	"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"	15570	.1946234
2023	"MDA"	86	"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds"	0	.4039189
2023	"MDA"	87	"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"	80701	.051481
2023	"MDA"	88	"Aircraft, spacecraft and parts thereof"	9433	.2847588
2023	"MDA"	89	"Ships, boats and floating structures"	0	-.0000545
2023	"MDA"	90	"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"	66099	.2389151
2023	"MDA"	91	"Clocks and watches and parts thereof"	0	-.066625
2023	"MDA"	92	"Musical instruments; parts and accessories of such articles"	0	.3183485
2023	"MDA"	93	"Arms and ammunition; parts and accessories thereof"	0	.286335
2023	"MDA"	94	"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings"	1125731	.2306681
2023	"MDA"	95	"Toys, games and sports requisites; parts and accessories thereof"	108662	.1546664
2023	"MDA"	96	"Miscellaneous manufactured articles"	29889	.2930574
2023	"MDA"	97	"Works of art; collectors' pieces and antiques"	0	.0266496
2023	"MDG"	1	"Animals; live"	47227.459	.2998794
2023	"MDG"	3	"Fish and crustaceans, molluscs and other aquatic invertebrates"	143200.16	.2695801
2023	"MDG"	5	"Animal originated products; not elsewhere specified or included"	8.944	.211838
2023	"MDG"	6	"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage"	50214.726	.0463006
2023	"MDG"	7	"Vegetables and certain roots and tubers; edible"	1542060.1	.3815568
2023	"MDG"	8	"Fruit and nuts, edible; peel of citrus fruit or melons"	0	.008914
2023	"MDG"	9	"Coffee, tea, mate and spices"	84265703	.1295705
2023	"MDG"	10	"Cereals"	0	.148613
2023	"MDG"	11	"Products of the milling industry; malt, starches, inulin, wheat gluten"	0	.2906313
2023	"MDG"	12	"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"	82149.468	.1585621
2023	"MDG"	13	"Lac; gums, resins and other vegetable saps and extracts"	0	-.003356
2023	"MDG"	15	"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes"	0	.2665942
2023	"MDG"	17	"Sugars and sugar confectionery"	0	.1052064
2023	"MDG"	18	"Cocoa and cocoa preparations"	2814843.8	.1285696
2023	"MDG"	19	"Preparations of cereals, flour, starch or milk; pastrycooks' products"	0	.1462482
2023	"MDG"	20	"Preparations of vegetables, fruit, nuts or other parts of plants"	0	.031764
2023	"MDG"	21	"Miscellaneous edible preparations"	0	.0135984
2023	"MDG"	22	"Beverages, spirits and vinegar"	112810.17	.0710093
2023	"MDG"	23	"Food industries, residues and wastes thereof; prepared animal fodder"	0	.2773979
2023	"MDG"	24	"Tobacco and manufactured tobacco substitutes"	0	.3328495
2023	"MDG"	25	"Salt; sulphur; earths, stone; plastering materials, lime and cement"	3175032.2	.0193265
2023	"MDG"	26	"Ores, slag and ash"	45804815	.0024819
2023	"MDG"	27	"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"	0	.0105379
2023	"MDG"	28	"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes"	9.172	.0151988
2023	"MDG"	29	"Organic chemicals"	0	.0660566
2023	"MDG"	30	"Pharmaceutical products"	271.33	.1072435
2023	"MDG"	31	"Fertilizers"	0	.0853198
2023	"MDG"	32	"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks"	0	.0814083
2023	"MDG"	33	"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"	1546950.4	.1874122
2023	"MDG"	34	"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, 'dental waxes' and dental preparations with a basis of plaster"	0	.2777111
2023	"MDG"	35	"Albuminoidal substances; modified starches; glues; enzymes"	0	.2923339
2023	"MDG"	36	"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations"	0	.1898864
2023	"MDG"	38	"Chemical products n.e.c."	0	.0995381
2023	"MDG"	39	"Plastics and articles thereof"	1396.52	.0919287
2023	"MDG"	40	"Rubber and articles thereof"	0	.0523088
2023	"MDG"	41	"Raw hides and skins (other than furskins) and leather"	0	.0238002
2023	"MDG"	42	"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"	503587.15	.0501756
2023	"MDG"	43	"Furskins and artificial fur; manufactures thereof"	0	.1911124
2023	"MDG"	44	"Wood and articles of wood; wood charcoal"	2591.848	.0198267
2023	"MDG"	47	"Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard"	0	.1695981
2023	"MDG"	48	"Paper and paperboard; articles of paper pulp, of paper or paperboard"	2529.345	.1752228
2023	"MDG"	49	"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans"	1502.716	.120267
2023	"MDG"	51	"Wool, fine or coarse animal hair; horsehair yarn and woven fabric"	0	.2776226
2023	"MDG"	52	"Cotton"	2488.297	.111696
2023	"MDG"	53	"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn"	0	.2944262
2023	"MDG"	54	"Man-made filaments"	0	.2960315
2023	"MDG"	55	"Man-made staple fibres"	0	.1434913
2023	"MDG"	56	"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"	166252.96	.2516485
2023	"MDG"	57	"Carpets and other textile floor coverings"	0	.238394
2023	"MDG"	58	"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery"	0	.2593389
2023	"MDG"	59	"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use"	0	.2905252
2023	"MDG"	61	"Apparel and clothing accessories; knitted or crocheted"	98808079	.2028747
2023	"MDG"	62	"Apparel and clothing accessories; not knitted or crocheted"	1.051e+08	.2670021
2023	"MDG"	63	"Textiles, made up articles; sets; worn clothing and worn textile articles; rags"	192900.34	.1989086
2023	"MDG"	64	"Footwear; gaiters and the like; parts of such articles"	1608.001	.0004978
2023	"MDG"	65	"Headgear and parts thereof"	299848.69	.2247009
2023	"MDG"	66	"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof"	0	.3240977
2023	"MDG"	67	"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair"	0	.287054
2023	"MDG"	68	"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof"	89.822	.1879873
2023	"MDG"	69	"Ceramic products"	0	.2053897
2023	"MDG"	70	"Glass and glassware"	4521.421	-.0078086
2023	"MDG"	71	"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin"	8730017.7	.0000545
2023	"MDG"	72	"Iron and steel"	20.358	-.0085765
2023	"MDG"	73	"Iron or steel articles"	7515.846	.3128074
2023	"MDG"	74	"Copper and articles thereof"	0	-.0005598
2023	"MDG"	75	"Nickel and articles thereof"	37055615	0
2023	"MDG"	76	"Aluminium and articles thereof"	229.079	.3316131
2023	"MDG"	81	"Metals; n.e.c., cermets and articles thereof"	19589904	-.0359292
2023	"MDG"	82	"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal"	12758.478	.2275527
2023	"MDG"	83	"Metal; miscellaneous products of base metal"	2323.109	.196492
2023	"MDG"	84	"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"	38425.981	.2623709
2023	"MDG"	85	"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"	25666.887	.1946234
2023	"MDG"	86	"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds"	0	.4039189
2023	"MDG"	87	"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"	199005.25	.051481
2023	"MDG"	88	"Aircraft, spacecraft and parts thereof"	730.749	.2847588
2023	"MDG"	89	"Ships, boats and floating structures"	0	-.0000545
2023	"MDG"	90	"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"	26482.606	.2389151
2023	"MDG"	91	"Clocks and watches and parts thereof"	0	-.066625
2023	"MDG"	92	"Musical instruments; parts and accessories of such articles"	0	.3183485
2023	"MDG"	93	"Arms and ammunition; parts and accessories thereof"	0	.286335
2023	"MDG"	94	"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings"	164.13	.2306681
2023	"MDG"	95	"Toys, games and sports requisites; parts and accessories thereof"	412353.11	.1546664
2023	"MDG"	96	"Miscellaneous manufactured articles"	8225.265	.2930574
2023	"MDG"	97	"Works of art; collectors' pieces and antiques"	50.437	.0266496
2023	"MDV"	1	"Animals; live"	0	.2998794
2023	"MDV"	3	"Fish and crustaceans, molluscs and other aquatic invertebrates"	1803974.2	.2695801
2023	"MDV"	5	"Animal originated products; not elsewhere specified or included"	0	.211838
2023	"MDV"	6	"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage"	0	.0463006
2023	"MDV"	7	"Vegetables and certain roots and tubers; edible"	0	.3815568
2023	"MDV"	8	"Fruit and nuts, edible; peel of citrus fruit or melons"	0	.008914
2023	"MDV"	9	"Coffee, tea, mate and spices"	0	.1295705
2023	"MDV"	10	"Cereals"	0	.148613
2023	"MDV"	11	"Products of the milling industry; malt, starches, inulin, wheat gluten"	0	.2906313
2023	"MDV"	12	"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"	0	.1585621
2023	"MDV"	13	"Lac; gums, resins and other vegetable saps and extracts"	0	-.003356
2023	"MDV"	15	"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes"	0	.2665942
2023	"MDV"	17	"Sugars and sugar confectionery"	0	.1052064
2023	"MDV"	18	"Cocoa and cocoa preparations"	0	.1285696
2023	"MDV"	19	"Preparations of cereals, flour, starch or milk; pastrycooks' products"	0	.1462482
2023	"MDV"	20	"Preparations of vegetables, fruit, nuts or other parts of plants"	0	.031764
2023	"MDV"	21	"Miscellaneous edible preparations"	0	.0135984
2023	"MDV"	22	"Beverages, spirits and vinegar"	0	.0710093
2023	"MDV"	23	"Food industries, residues and wastes thereof; prepared animal fodder"	0	.2773979
2023	"MDV"	24	"Tobacco and manufactured tobacco substitutes"	0	.3328495
2023	"MDV"	25	"Salt; sulphur; earths, stone; plastering materials, lime and cement"	10.39	.0193265
2023	"MDV"	26	"Ores, slag and ash"	0	.0024819
2023	"MDV"	27	"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"	0	.0105379
2023	"MDV"	28	"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes"	352.073	.0151988
2023	"MDV"	29	"Organic chemicals"	0	.0660566
2023	"MDV"	30	"Pharmaceutical products"	0	.1072435
2023	"MDV"	31	"Fertilizers"	0	.0853198
2023	"MDV"	32	"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks"	0	.0814083
2023	"MDV"	33	"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"	0	.1874122
2023	"MDV"	34	"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, 'dental waxes' and dental preparations with a basis of plaster"	0	.2777111
2023	"MDV"	35	"Albuminoidal substances; modified starches; glues; enzymes"	0	.2923339
2023	"MDV"	36	"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations"	0	.1898864
2023	"MDV"	38	"Chemical products n.e.c."	0	.0995381
2023	"MDV"	39	"Plastics and articles thereof"	0	.0919287
2023	"MDV"	40	"Rubber and articles thereof"	0	.0523088
2023	"MDV"	41	"Raw hides and skins (other than furskins) and leather"	0	.0238002
2023	"MDV"	42	"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"	0	.0501756
2023	"MDV"	43	"Furskins and artificial fur; manufactures thereof"	0	.1911124
2023	"MDV"	44	"Wood and articles of wood; wood charcoal"	0	.0198267
2023	"MDV"	47	"Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard"	0	.1695981
2023	"MDV"	48	"Paper and paperboard; articles of paper pulp, of paper or paperboard"	0	.1752228
2023	"MDV"	49	"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans"	0	.120267
2023	"MDV"	51	"Wool, fine or coarse animal hair; horsehair yarn and woven fabric"	0	.2776226
2023	"MDV"	52	"Cotton"	0	.111696
2023	"MDV"	53	"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn"	0	.2944262
2023	"MDV"	54	"Man-made filaments"	0	.2960315
2023	"MDV"	55	"Man-made staple fibres"	0	.1434913
2023	"MDV"	56	"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"	0	.2516485
2023	"MDV"	57	"Carpets and other textile floor coverings"	0	.238394
2023	"MDV"	58	"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery"	0	.2593389
2023	"MDV"	59	"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use"	0	.2905252
2023	"MDV"	61	"Apparel and clothing accessories; knitted or crocheted"	0	.2028747
2023	"MDV"	62	"Apparel and clothing accessories; not knitted or crocheted"	0	.2670021
2023	"MDV"	63	"Textiles, made up articles; sets; worn clothing and worn textile articles; rags"	0	.1989086
2023	"MDV"	64	"Footwear; gaiters and the like; parts of such articles"	0	.0004978
2023	"MDV"	65	"Headgear and parts thereof"	0	.2247009
